benchmark,solver,status,cpu time,wallclock time,memory usage,result,exprs-details,syntax-error,adheres,smt-result,exprs-total-size,correct,,,
General-Track/mpg_guard1.sl,sketch-ac-tmp,complete,1.66974,3.56894,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard1.sl,Sosy Toast,timeout (wallclock),3573.56,3600.02,1991112,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard1.sl,Sosy Toast Variant 2,timeout (wallclock),3575.66,3600.02,1989208,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard1.sl,sygus-sketch-new-bug-fix,complete,1.48977,1.15894,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard2.sl,stoch-2015-06-23-00-02,complete,6.87395,6.87743,194524,correct,(eq1 40),-,1,sat,40,1,,,
General-Track/mpg_guard2.sl,CVC4-1.5-syguscomp2015-v4,complete,0.012997,0.0142331,0,correct,(eq1 27),-,1,sat,27,1,,,
General-Track/mpg_guard2.sl,Enumerative Solver,complete,42.1666,42.1493,359660,correct,(eq1 14),-,1,sat,14,1,,,
General-Track/mpg_guard2.sl,sketch-ac-tmp,complete,1.70874,4.32091,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard2.sl,Sosy Toast,timeout (wallclock),3572.41,3600.02,1970248,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard2.sl,Sosy Toast Variant 2,timeout (wallclock),3579.07,3600.02,1981304,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard2.sl,sygus-sketch-new-bug-fix,complete,1.46478,1.13701,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard3.sl,CVC4-1.5-syguscomp2015-v4,complete,0.012997,0.014551,106088,correct,(eq1 31),-,1,sat,31,1,,,
General-Track/mpg_guard3.sl,stoch-2015-06-23-00-02,complete,13.5149,13.5362,194524,correct,(eq1 28),-,1,sat,28,1,,,
General-Track/mpg_guard3.sl,Enumerative Solver,complete,570.9,570.65,1556608,correct,(eq1 16),-,1,sat,16,1,,,
General-Track/mpg_guard3.sl,sketch-ac-tmp,complete,1.69174,3.75694,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard3.sl,Sosy Toast,timeout (wallclock),3575,3600.02,1950180,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard3.sl,Sosy Toast Variant 2,timeout (wallclock),3403.77,3600.02,1937232,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard3.sl,sygus-sketch-new-bug-fix,complete,1.48477,1.15603,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard4.sl,stoch-2015-06-23-00-02,complete,6.77497,6.79462,194524,correct,(eq1 36),-,1,sat,36,1,,,
General-Track/mpg_guard4.sl,CVC4-1.5-syguscomp2015-v4,complete,0.012997,0.014713,0,correct,(eq1 33),-,1,sat,33,1,,,
General-Track/mpg_guard4.sl,Enumerative Solver,timeout (cpu),3600.05,3598.61,12100000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard4.sl,sketch-ac-tmp,complete,1.67674,2.72507,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard4.sl,Sosy Toast,timeout (wallclock),3575.17,3600.02,1942832,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard4.sl,Sosy Toast Variant 2,timeout (wallclock),3576.19,3600.02,1944932,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_guard4.sl,sygus-sketch-new-bug-fix,complete,1.48477,1.15404,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_ite1.sl,CVC4-1.5-syguscomp2015-v4,complete,0.013997,0.015755,0,correct,(eq1 77),-,1,sat,77,1,,,
General-Track/mpg_ite1.sl,stoch-2015-06-23-00-02,complete,14.8357,14.8353,194524,correct,(eq1 45),-,1,sat,45,1,,,
General-Track/mpg_ite1.sl,Enumerative Solver,timeout (cpu),3600.1,3599.01,15200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_ite1.sl,sketch-ac-tmp,complete,1.72074,4.55498,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_ite1.sl,Sosy Toast,timeout (wallclock),3585.95,3600.03,1837180,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_ite1.sl,Sosy Toast Variant 2,timeout (wallclock),3578.88,3600.02,1846368,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_ite1.sl,sygus-sketch-new-bug-fix,complete,1.48477,1.16218,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_ite2.sl,stoch-2015-06-23-00-02,complete,3105.87,3109,289756,correct,(eq1 318),-,1,sat,318,1,,,
General-Track/mpg_ite2.sl,CVC4-1.5-syguscomp2015-v4,complete,0.014996,0.0159851,0,correct,(eq1 105),-,1,sat,105,1,,,
General-Track/mpg_ite2.sl,Enumerative Solver,timeout (cpu),3600.09,3598.31,15600000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_ite2.sl,sketch-ac-tmp,complete,1.69774,4.19592,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_ite2.sl,Sosy Toast,timeout (wallclock),3521.7,3600.02,1767856,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_ite2.sl,Sosy Toast Variant 2,timeout (wallclock),3581.29,3600.02,1775444,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_ite2.sl,sygus-sketch-new-bug-fix,complete,1.49077,1.15974,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_plane1.sl,CVC4-1.5-syguscomp2015-v4,complete,0.009998,0.01184,0,correct,(eq1 3),-,1,sat,3,1,,,
General-Track/mpg_plane1.sl,Enumerative Solver,complete,0.012997,0.0140821,0,correct,(eq1 3),-,1,sat,3,1,,,
General-Track/mpg_plane1.sl,Sosy Toast,complete,1.09183,1.09072,577560,correct,(eq1 3),-,1,sat,3,1,,,
General-Track/mpg_plane1.sl,Sosy Toast Variant 2,complete,1.08183,1.09562,476624,correct,(eq1 3),-,1,sat,3,1,,,
General-Track/mpg_plane1.sl,stoch-2015-06-23-00-02,complete,0.091985,0.0930021,106088,correct,(eq1 3),-,1,sat,3,1,,,
General-Track/mpg_plane1.sl,sketch-ac-tmp,complete,1.68774,4.15869,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_plane1.sl,sygus-sketch-new-bug-fix,complete,1.46878,1.13688,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_plane2.sl,stoch-2015-06-23-00-02,complete,22.8925,22.9237,197596,correct,(eq1 68),-,1,sat,68,1,,,
General-Track/mpg_plane2.sl,CVC4-1.5-syguscomp2015-v4,complete,0.010997,0.0125599,0,correct,(eq1 17),-,1,sat,17,1,,,
General-Track/mpg_plane2.sl,Enumerative Solver,complete,71.1022,71.0756,249976,correct,(eq1 17),-,1,sat,17,1,,,
General-Track/mpg_plane2.sl,sketch-ac-tmp,complete,1.68474,4.27058,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_plane2.sl,Sosy Toast,timeout (wallclock),3551.24,3600.02,2058560,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_plane2.sl,Sosy Toast Variant 2,timeout (wallclock),3556.28,3600.02,2174012,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_plane2.sl,sygus-sketch-new-bug-fix,complete,1.47977,1.1456,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_plane3.sl,stoch-2015-06-23-00-02,complete,232.705,232.985,211932,correct,(eq1 165),-,1,sat,165,1,,,
General-Track/mpg_plane3.sl,CVC4-1.5-syguscomp2015-v4,complete,0.010998,0.012713,0,correct,(eq1 29),-,1,sat,29,1,,,
General-Track/mpg_plane3.sl,Enumerative Solver,timeout (cpu),3600.05,3598.71,688104,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_plane3.sl,sketch-ac-tmp,complete,1.71174,3.81443,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_plane3.sl,Sosy Toast,timeout (wallclock),3575.98,3600.02,1942692,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_plane3.sl,Sosy Toast Variant 2,timeout (wallclock),3575.71,3600.02,1954956,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/mpg_plane3.sl,sygus-sketch-new-bug-fix,complete,1.48877,1.16742,34200000,unsolved,(eq1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d1s3.sl,CVC4-1.5-syguscomp2015-v4,complete,1.27181,1.27554,251448,correct,(move 1),-,1,sat,1,1,,,
General-Track/MPwL_d1s3.sl,Enumerative Solver,complete,0.05799,0.058798,106088,correct,(move 1),-,1,sat,1,1,,,
General-Track/MPwL_d1s3.sl,stoch-2015-06-23-00-02,complete,44.6722,44.6545,200668,wrong,(move 1),-,1,unsat,1,0,,,
General-Track/MPwL_d1s3.sl,sketch-ac-tmp,complete,1.42878,3.63556,34100000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d1s3.sl,Sosy Toast,complete,1.16982,1.17171,381968,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d1s3.sl,Sosy Toast Variant 2,complete,1.19382,1.19462,381972,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d1s3.sl,sygus-sketch-new-bug-fix,complete,1.19182,0.969765,106088,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d1s7.sl,Enumerative Solver,complete,0.32395,0.324657,106088,correct,(move 1),-,1,sat,1,1,,,
General-Track/MPwL_d1s7.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.05,3598.51,245144,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d1s7.sl,sketch-ac-tmp,complete,1.52777,3.87599,34200000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d1s7.sl,Sosy Toast,complete,1.21781,1.21934,382052,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d1s7.sl,Sosy Toast Variant 2,complete,1.22281,1.22413,382048,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d1s7.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.04,3598.51,238556,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d1s7.sl,sygus-sketch-new-bug-fix,complete,1.27781,0.970751,106088,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d4s3.sl,CVC4-1.5-syguscomp2015-v4,complete,344.803,344.676,280744,correct,(move 7),-,1,sat,7,1,,,
General-Track/MPwL_d4s3.sl,Enumerative Solver,complete,1.20881,1.20912,177004,correct,(move 7),-,1,sat,7,1,,,
General-Track/MPwL_d4s3.sl,stoch-2015-06-23-00-02,complete,42.4555,42.4394,200668,wrong,(move 1),-,1,unsat,1,0,,,
General-Track/MPwL_d4s3.sl,sketch-ac-tmp,complete,1.42878,3.77791,34200000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d4s3.sl,Sosy Toast,complete,1.15982,1.1616,381972,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d4s3.sl,Sosy Toast Variant 2,complete,1.16482,1.16695,381968,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d4s3.sl,sygus-sketch-new-bug-fix,complete,1.18782,0.964957,106088,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d4s7.sl,Enumerative Solver,complete,20.0649,20.0612,183136,correct,(move 7),-,1,sat,7,1,,,
General-Track/MPwL_d4s7.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.03,3598.71,245148,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d4s7.sl,sketch-ac-tmp,complete,1.49677,3.19861,34200000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d4s7.sl,Sosy Toast,complete,1.22281,1.22457,382056,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d4s7.sl,Sosy Toast Variant 2,complete,1.21481,1.2158,382052,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d4s7.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.04,3598.52,238556,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d4s7.sl,sygus-sketch-new-bug-fix,complete,1.2788,0.972345,106088,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d5s3.sl,Enumerative Solver,complete,2104.66,2103.77,335916,correct,(move 13),-,1,sat,13,1,,,
General-Track/MPwL_d5s3.sl,stoch-2015-06-23-00-02,complete,43.0435,43.0267,200668,wrong,(move 1),-,1,unsat,1,0,,,
General-Track/MPwL_d5s3.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.02,3598.61,366324,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d5s3.sl,sketch-ac-tmp,complete,1.46178,3.85073,34200000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d5s3.sl,Sosy Toast,complete,1.16982,1.17076,381972,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d5s3.sl,Sosy Toast Variant 2,complete,1.16182,1.16331,381968,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d5s3.sl,sygus-sketch-new-bug-fix,complete,1.18782,0.9655,106088,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d5s7.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.09,3599.01,245148,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d5s7.sl,Enumerative Solver,timeout (cpu),3600.05,3598.51,478472,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d5s7.sl,sketch-ac-tmp,complete,1.48477,3.57872,34200000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d5s7.sl,Sosy Toast,complete,1.22281,1.22434,382056,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d5s7.sl,Sosy Toast Variant 2,complete,1.21081,1.21567,382052,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d5s7.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.04,3598.57,238556,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwL_d5s7.sl,sygus-sketch-new-bug-fix,complete,1.3038,0.995078,106088,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d1s3.sl,CVC4-1.5-syguscomp2015-v4,complete,1.27181,1.27469,251444,correct,(move 1),-,1,sat,1,1,,,
General-Track/MPwoL_d1s3.sl,Enumerative Solver,complete,0.040993,0.0423631,0,correct,(move 1),-,1,sat,1,1,,,
General-Track/MPwoL_d1s3.sl,stoch-2015-06-23-00-02,complete,7.57085,7.56989,197596,correct,(move 1),-,1,sat,1,1,,,
General-Track/MPwoL_d1s3.sl,sketch-ac-tmp,complete,1.49277,4.05674,34200000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d1s3.sl,Sosy Toast,timeout (cpu),3600.08,3598.82,8288464,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d1s3.sl,Sosy Toast Variant 2,timeout (cpu),3600.06,3598.82,16100000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d1s3.sl,sygus-sketch-new-bug-fix,complete,1.20182,0.97922,106088,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d1s7.sl,Enumerative Solver,complete,0.207968,0.209096,106088,correct,(move 1),-,1,sat,1,1,,,
General-Track/MPwoL_d1s7.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.09,3598.61,245132,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d1s7.sl,sketch-ac-tmp,complete,1.59376,3.75485,34200000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d1s7.sl,Sosy Toast,complete,1.9407,1.94232,382536,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d1s7.sl,Sosy Toast Variant 2,complete,1.92771,1.92918,382528,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d1s7.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.04,3598.51,210908,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d1s7.sl,sygus-sketch-new-bug-fix,complete,1.38079,1.05036,34200000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d4s3.sl,stoch-2015-06-23-00-02,complete,86.1359,86.1029,198624,correct,(move 8),-,1,sat,8,1,,,
General-Track/MPwoL_d4s3.sl,CVC4-1.5-syguscomp2015-v4,complete,345.621,345.462,280724,correct,(move 7),-,1,sat,7,1,,,
General-Track/MPwoL_d4s3.sl,Enumerative Solver,complete,0.270957,0.272221,106088,correct,(move 7),-,1,sat,7,1,,,
General-Track/MPwoL_d4s3.sl,sketch-ac-tmp,complete,1.47977,3.57477,34200000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d4s3.sl,Sosy Toast,timeout (cpu),3600.02,3598.32,8167892,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d4s3.sl,Sosy Toast Variant 2,timeout (cpu),3600.03,3598.72,8239316,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d4s3.sl,sygus-sketch-new-bug-fix,complete,1.21181,0.997442,106088,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d4s7.sl,Enumerative Solver,complete,8.06177,8.06096,183148,correct,(move 7),-,1,sat,7,1,,,
General-Track/MPwoL_d4s7.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.03,3598.81,245132,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d4s7.sl,sketch-ac-tmp,complete,1.51577,3.49096,34200000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d4s7.sl,Sosy Toast,complete,1.92471,1.92583,382532,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d4s7.sl,Sosy Toast Variant 2,complete,1.99869,1.99964,382536,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d4s7.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.03,3598.59,210908,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d4s7.sl,sygus-sketch-new-bug-fix,complete,1.37079,1.02054,34200000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d5s3.sl,Enumerative Solver,complete,37.0224,37.0084,194008,correct,(move 13),-,1,sat,13,1,,,
General-Track/MPwoL_d5s3.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.08,3598.61,366324,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d5s3.sl,sketch-ac-tmp,complete,1.40279,2.30262,34200000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d5s3.sl,Sosy Toast,timeout (cpu),3600.04,3598.42,8167892,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d5s3.sl,Sosy Toast Variant 2,timeout (cpu),3600.06,3598.82,8167888,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d5s3.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.04,3598.71,201692,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d5s3.sl,sygus-sketch-new-bug-fix,complete,1.19882,0.976386,106088,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d5s7.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.01,3599.01,245128,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d5s7.sl,Enumerative Solver,timeout (cpu),3600,3598.51,460928,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d5s7.sl,sketch-ac-tmp,complete,1.59976,3.52216,34200000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d5s7.sl,Sosy Toast,complete,1.9367,1.93747,382536,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d5s7.sl,Sosy Toast Variant 2,complete,1.9367,1.93807,382536,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d5s7.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.04,3598.51,210908,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/MPwoL_d5s7.sl,sygus-sketch-new-bug-fix,complete,1.38379,1.03222,34200000,unsolved,(move -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/ninefuncs.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.06,3599.42,30900000,unsolved,-,-,-,not-run,-,0,,,
General-Track/ninefuncs.sl,Enumerative Solver,timeout (cpu),3600.09,3598.71,286268,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/ninefuncs.sl,sketch-ac-tmp,complete,60.8447,58.5409,35100000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/ninefuncs.sl,Sosy Toast,timeout (cpu),3600.08,3599.72,2705780,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/ninefuncs.sl,Sosy Toast Variant 2,timeout (wallclock),3596.94,3600.03,2705824,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/ninefuncs.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.05,3599.71,16800000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/ninefuncs.sl,sygus-sketch-new-bug-fix,complete,596.844,475.52,34600000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/parity-AIG-d0.sl,CVC4-1.5-syguscomp2015-v4,complete,0.008998,0.0097669,0,correct,(AIG 56),-,1,sat,56,1,,,
General-Track/parity-AIG-d0.sl,Enumerative Solver,complete,19.474,19.4698,180680,correct,(AIG 24),-,1,sat,24,1,,,
